Genes	Proteins	N duplicates	Score	Raw DMSO	Raw 3nM	Raw 10nM	Raw 30nM	Raw 100nM	Raw 300nM	Raw 1000nM	Raw 3000nM	Raw 30000nM	Peptides	Name	Imputation N	Imputation Position	Ratio DMSO	Ratio 3nM	Ratio 10nM	Ratio 30nM	Ratio 100nM	Ratio 300nM	Ratio 1000nM	Ratio 3000nM	Ratio 30000nM	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
PHB2	Q99623	1	323.31	1105600000	1239800000	1427400000	1130500000	1032500000	1096700000	1328300000	1321900000	928840000	31	PHB2	0		1.0	1.121382054992764	1.2910636758321274	1.0225217076700435	0.9338820549927641	0.9919500723589001	1.2014290882778582	1.1956403762662808	0.840123010130246	30.04218237482507	4.864665231496218	3.580361715734536	1.1007699608732182	0.8277686733339341	-0.38463654272764847	1.0769625465848216	0.8949948124021806	1256.4249226557392	6273.725118287686	0.061390336412094626	235.39715028669627	1.0711148836691529	0.1271892115717533	1.1510253399343564	0.4856240390243955	0.3136998232564318	0.3733933751455734	0.03563992153060332	
PHGDH	O43175	1	251.47	77875000	71098000	59347000	70762000	73768000	68724000	63841000	72668000	80761000	25	PHGDH	0		1.0	0.9129759229534511	0.7620802568218299	0.908661316211878	0.9472616372391653	0.8824911717495987	0.8197881219903692	0.9331364365971108	1.0370593900481542	26.214656922348176	5.304621484330334	2.4282116921968373	0.8800710745795444	1.0285342289167745	0.22229605729286905	0.909169457932469	0.9569905225548236	2.976199062172083	30.14621515068902	0.03691753508652839	0.1599426166776741	0.9079054204222744	0.07330644050731543	1.0242796803539034	0.5415364817213202	0.2663722809101802	0.20531871137229876	0.003735651843966922	not
PHKB	Q93100	1	19.156	3387100	1529143	5616200	3495300	3907600	3103000	3546100	1529143	1529143	11	PHKB	0		1.0	0.45146083670396503	1.6581146113194178	1.031944731481208	1.1536712822178266	0.9161229370257743	1.0469428124354168	0.45146083670396503	0.45146083670396503	21.691619150598044	5.76329034269712	8.157428148306158	1.0577829453634113	0.4496303064136433	-1.2342324340905704	0.8691930487745669	0.1604153435811112	2.766305507200504	94.04488561645543	0.15930710357905895	0.3902136407366549	0.8821152880953301	0.3656310334196655	1.5830116440882187	0.3410139831863225	0.46722781251439266	0.9719565763946287	0.2466397530278896	
PHKG2	P15735	1	86.46	10571000	11725000	14343000	13191000	10749000	11975000	15365000	16397000	13797000	13	PHKG2	0		1.0	1.109166587834642	1.3568252767004068	1.247847885725097	1.0168385204805601	1.1328161952511588	1.453504871819128	1.5511304512345094	1.3051745341027339	23.333608524073135	6.255287395878918	10.0	1.1645781751706457	1.4407840945840955	0.3070466726852979	1.2842035562052443	0.8971624231472681	8.540077441143323	327.4889372995262	0.07146251419713859	0.11299325775072067	1.2757325920697409	0.1675747327203315	3.1584914805411857	0.12143664142884648	0.9156502525576958	0.4788586286532979	0.06664975881645678	
PI4KA	P42356;A4QPH2;Q8N8J0	1	27.109	4313500	4293400	3917700	3677400	3648300	5579000	4804800	1529143	5222000	14	PI4KA	0		1.0	0.9953402109655732	0.9082415671728294	0.8525327460299061	0.8457864842934971	1.293381244928712	1.1138982264982034	0.3545016807696766	1.210617827750087	22.040427525301823	5.849890508288351	10.0	0.99838505610158	0.7752224896117903	-0.36498591529857727	0.9243502184028276	0.4527532449924414	52.175370212552274	3471.5409099611943	0.13182870495297153	0.3229123473238328	0.9301938636302842	0.23948609121646938	0.3327522885171281	0.942937904502738	0.025516906011079307	0.16312988285330168	0.0007776023963327042	
PIGS	Q96S52	1	80.889	5146100	5317300	1529143	1529143	1529143	1529143	4137800	1529143	4408200	8	PIGS	0		1.0	1.0332679116223937	0.2971459940537494	0.2971459940537494	0.2971459940537494	0.2971459940537494	0.8040652144342317	0.2971459940537494	0.8566098598939003	22.2950480613944	8.2851788261496	10.0	1.023763667235533	0.4552721873670591	-1.1657288545176143	0.48908063674578606	0.28984643004988175	8.650042191766065	351.1979624498344	0.2859045388738276	0.11672067022697248	0.5287629168018201	0.26751775074053	2.859326037912322	0.1438408600894165	0.8421177287603823	1.4735004975174015	0.42960592885232407	
PIGT	Q969N2	1	28.244	6676900	6483700	7028000	7685800	6160000	6888000	1529143	1529143	6167200	13	PIGT	0		1.0	0.9710644161212538	1.0525842831254024	1.1511030568078	0.9225838338150938	1.031616468720514	0.22901990444667436	0.22901990444667436	0.9236621785559167	22.6707470024584	6.301981323980525	10.0	1.0261507901116822	0.4722229591435122	-1.1197026555087615	0.7797771819893637	0.5767789677320393	11.512141795160426	516.4783412428121	0.11885954764625341	0.1879352667049832	0.7975877278377689	0.32422436695042556	4.081659682076563	0.07635647257069429	1.117154142856523	1.8412934715302167	0.5523019789457337	
PIK3R1	P27986	1	14.559	6913500	1529143	4674700	1529143	1529143	4616700	5597500	5273800	5603700	6	PIK3R1	0		1.0	0.22118217979315832	0.6761698126853258	0.22118217979315832	0.22118217979315832	0.6677804295942721	0.8096477905547118	0.7628263542344688	0.8105445866782383	22.720984837719893	6.577978896186933	6.329450911275248	0.4011677987415695	0.7869206717894497	0.9720124000937909	0.5993579956449049	0.10949276362596438	3.5326785848124356	403.4521337022153	0.1631751522719332	0.18915858683314155	0.5857328498867879	0.25102531503478903	0.7757551288098329	0.6723363558489255	0.17241340411389863	0.5000696141042744	0.07351352803859436	
PIM1	P11309;Q86V86	1	199.91	35184000	40196000	40515000	40839000	39357000	45479000	58070000	51016000	30999000	16	PIM1	0		1.0	1.1424511141427922	1.1515177353342427	1.1607264665757162	1.1186050477489768	1.2926045929968166	1.6504661209640745	1.4499772623919964	0.8810538881309686	25.068416173517054	4.836198357548616	3.8715129117786398	1.2678369351810734	0.8604865938147267	-0.520266720156324	1.2352502976326416	0.7384238877254812	3753.0046308263163	19447.30257963857	0.10285831005304748	1116.0963361080328	1.2254417436247245	0.20106186753692357	0.8398902442059981	0.6358776791685119	0.1966264195266599	0.3848605078957194	0.038707889277089506	
PIP4K2A	P48426	1	48.682	5185100	3668200	3509600	2158300	2679400	2283100	2600100	3244900	2823800	8	PIP4K2A	0		1.0	0.7074501938246128	0.6768625484561532	0.41625040982816147	0.5167499180343678	0.44031937667547394	0.5014560953501379	0.6258124240612525	0.5445989469827004	22.30594038249245	8.566819672715805	1.3082540187471332	0.9918628137508857	0.5209102522562773	-0.5080906904358398	0.5455004412364579	0.9299651400301007	0.3065248893892369	1.3424847090188812	0.09191115945367272	0.042500301710188905	0.5704956361645721	0.12324925509300004	11.9510719126246	0.007879447476312983	2.103504235099452	1.4781012169948737	0.43120498618957015	
PIP4K2C	Q8TBX8	1	84.51	13530000	9308500	13084000	8288500	8009700	7776700	9500500	9288200	7140500	11	PIP4K2C	0		1.0	0.687989652623799	0.9670362158167036	0.6126016260162601	0.5919955654101996	0.5747745750184775	0.702180339985218	0.686489283074649	0.5277531411677753	23.689658503525987	7.719050970262408	10.0	0.8561852540191776	0.6171850695910424	-0.4722198227929623	0.6652138162342378	0.8811694382808364	7.797760568801613	393.59690989716006	0.09157152078712757	0.05791470088022916	0.6791858547956108	0.12884714051886323	3.983498008958723	0.07992406762617832	1.0973224213955637	0.8656558620237784	0.20638428978953355	
PKM	P14618	1	323.31	55797000	52699000	32496000	52432000	99186000	81826000	41110000	59554000	94996000	45	PKM	0		1.0	0.9444773016470419	0.5823969030593042	0.9396920981414771	1.7776224528200442	1.4664946144057924	0.7367779629729196	1.0673333691775544	1.7025288097926412	25.733684219931355	7.4792031422212135	10.0	0.7967303061526805	1.3319872544271245	0.7414169189859066	1.1923285998564328	0.2183314437830548	188.36231552981562	43128.91870593561	0.24880516519580284	0.20868088516110983	1.1576280638192569	0.3741194622713425	1.3266991675244375	0.4190358378154202	0.377748832642528	0.6571006454155507	0.12833260707357885	
PKMYT1	Q99640	1	231.19	104850000	107010000	125790000	107600000	95978000	102580000	117860000	136590000	74554000	21	PKMYT1	0		1.0	1.0206008583690986	1.1997138769670959	1.0262279446828804	0.9153838817358131	0.978350023843586	1.1240820219360992	1.3027181688125895	0.7110538865045303	26.643751620533404	4.805988904127452	4.342474723934025	1.076076963961806	0.6907843594005383	-0.5953490548254894	1.0482549782175157	0.88765572576122	10623.741254712972	59501.4297386956	0.06225090762473215	3111.135082302914	1.0377821796705917	0.14699856118123691	2.2373628775949226	0.2122547057782117	0.6731426724816283	0.7920284383890099	0.17854213976784633	
PKN1	Q16512	1	244.04	31650000	30554000	30639000	26410000	26829000	32741000	37023000	43148000	33978000	28	PKN1	0		1.0	0.9653712480252764	0.9680568720379147	0.8344391785150079	0.8476777251184834	1.0344707740916272	1.1697630331753555	1.3632859399684045	1.0735545023696682	24.915702163865152	6.404518080930913	2.807466166381804	0.9127951655787145	1.2177132097157704	0.41580891183354524	1.0562316602734416	0.9335643603215795	0.36228904498133757	5.962896213629339	0.05431621817433303	0.08555581837601978	1.045662899501762	0.1594357368038528	4.847947587311005	0.054805971993302706	1.2611721155589748	0.8178328075575266	0.18828328436973502	
PKN2	Q16513	1	66.916	5371400	5266500	5389900	5534200	4874100	5525100	7206800	7632000	6046500	27	PKN2	0		1.0	0.9804706408012809	1.0034441672562089	1.0303086718546375	0.9074170607290464	1.0286145139069889	1.3416986260565216	1.4208586215884127	1.1256841791711658	22.356866730126644	6.3334960522003065	5.187935506982345	0.9852576762872365	1.2976102239969682	0.397284101936099	1.1266454084757966	0.9486782422047583	0.7439196196321122	19.379884602963365	0.04744200114003577	0.07514312491324526	1.1157290321102364	0.16518696941465755	7.6494654326643206	0.021313683963123616	1.6713414781798068	0.9182737357953101	0.22632379497056143	
PLIN3	O60664	1	115.29	1529143	1529143	1529143	1529143	6237300	1529143	1529143	1529143	6402800	10	PLIN3	0		1.0	1.0	1.0	1.0	4.078951412654016	1.0	1.0	1.0	4.187181970554748	20.544291898026863	4.93092897251902	3.059746610855918	1.4444527117902732	4.288971459285843	1.5180768816616514	1.740169773147739	0.0	177.69300452975872	839.7005037998922	0.5329967621393965	310.0527885163573	1.7843073513424486	1.1914904462996125	1.8762379227906467	0.2732612180348677	0.563422000171902	1.2114848991704579	0.3359690395239317	
PLK4	O00444	1	37.169	4800000	6486700	7322800	6557500	5710100	6817500	8444200	10391000	5637600	12	PLK4	0		1.0	1.3513958333333334	1.5255833333333333	1.3661458333333334	1.1896041666666666	1.4203125	1.7592083333333333	2.1647916666666664	1.1745	22.194602975157967	6.376001978774321	4.553757760298971	1.3346167226261	1.7157090316304702	0.3623794187074271	1.511169475638137	0.535500919908696	1.7771109884557468	52.12153172815779	0.1641541379522583	0.2600093003108331	1.4973449519230768	0.29685605073812016	1.134846876513702	0.49237480741088707	0.3077041760541506	0.351629385229128	0.0300656991710813	
PMPCB	O75439	1	33.021	3999500	4600100	1529143	4262200	4299400	1529143	1529143	4531400	1529143	11	PMPCB	0		1.0	1.150168771096387	0.3823335416927116	1.0656832104013	1.0749843730466309	0.3823335416927116	0.3823335416927116	1.132991623952994	0.3823335416927116	21.931388221172067	6.778833197463594	10.0	0.9088278728177912	0.6132888407721364	-0.567440381144618	0.7421472240334599	0.0	13.077986855427167	574.9098735188552	0.2033545743442777	0.23481387693255062	0.754175401732909	0.30868895899579823	0.7799830371035322	0.6698777625527759	0.17400443892918244	0.38589677128337757	0.038989353510189895	
PNP	P00491	1	56.5	1529143	1529143	1529143	1529143	1529143	2860300	1529143	1529143	3138800	12	PNP	0		1.0	1.0	1.0	1.0	1.0	1.870524862619127	1.0	1.0	2.052653021986825	20.544291898026863	4.938697129264146	2.9421783731528413	1.125612255100757	2.090537113238037	0.8551012297468269	1.2279882320243898	0.44743347845332837	108.97905112614531	498.4753725707484	0.15111489924828045	66.16361991170263	1.2421484678773564	0.369809010177641	2.6557550796927636	0.16242267521245857	0.7893533406600319	1.1550002354020041	0.31517061743174946	
POLD3	Q15054	1	19.593	1529143	1629400	1529143	1529143	1529143	1529143	1529143	1529143	2391800	3	POLD3	0		1.0	1.0655641754891465	1.0	1.0	1.0	1.0	1.0	1.0	1.5641440990149384	20.544291898026863	4.97423206150981	2.3120691408869924	1.0057773939791368	1.6061865288558794	0.6298840968172115	1.0759681367302967	0.9951368263951368	3.539112239312697	12.730582251763051	0.013491934158072616	1.597381643529042	1.0822467225105827	0.1697042396504126	118.76112093910467	2.8470961727598173e-05	4.545597862465459	3.6712133262944127	1.0318577205066215	up
POLR1E	Q9GZS1	1	6.4208	1529143	1529143	2146600	1529143	1900100	1529143	1545600	1529143	1529143	5	POLR1E	0		1.0	1.0	1.4037928434423725	1.0	1.2425914384723993	1.0	1.0107622374101048	1.0	1.0	20.544291898026863	6.701299265086326	10.0	1.1514679191191168	1.0021332349834178	-0.200399887410585	1.0701394840591287	0.8686588083943518	19.978508517203608	1114.6630738409685	0.08394406156719467	0.09693035933477122	1.0758245983836394	0.1248928953070456	0.529605744352851	0.8253978826700088	0.08333664951955627	0.13455729138520198	5.6711258265752446e-05	
POP1	Q99575	1	104.18	1529143	2087900	1529143	1529143	2207800	1529143	2520400	1529143	1529143	7	POP1	0		1.0	1.3654053283440464	1.0	1.0	1.4438152612280213	1.0	1.6482434932507948	1.0	1.0	20.544291898026863	5.61422785213331	10.0	1.220491312620409	0.9940659346994271	-0.29604857456261435	1.1587140291296512	0.6138160050755199	85.66428017265324	9376.336050531841	0.12230081188353972	0.2995739663228884	1.1611419070883293	0.2119748563954409	0.33080491718338473	0.9439222434898765	0.02506377965757377	0.14198598504611187	0.00015495475594395048	
PPIA	P62937;P0DN26;A0A0B4J2A2;A0A075B759;Q9Y536;F5H284;P0DN37	1	290.52	36081000	38762000	20211000	50165000	92482000	88305000	28781000	44717000	83739000	13	PPIA	0		1.0	1.0743050358914665	0.5601563149580111	1.3903439483384608	2.563177295529503	2.447409994179762	0.7976774479643025	1.2393503506000387	2.3208613951941466	25.10473598825517	7.532870915187217	8.140541451573917	0.8633709574085604	1.8354040018748605	1.0880451756963527	1.5948239204790142	0.0	6.255695715260695	5076.670345377709	0.5126783720458341	0.33478420625960376	1.5400951491622483	0.6649193250364414	1.5552747009137042	0.3485088144006366	0.457786233356077	0.9055208114599831	0.221491659246286	
PPIB	P23284	1	112.08	7940700	1529143	1529143	7524300	15607000	12031000	1529143	7058900	14303000	16	PPIB	0		1.0	0.19257030236629014	0.19257030236629014	0.9475612981223318	1.9654438525570794	1.5151057211580843	0.19257030236629014	0.8889518556298563	1.8012265921140453	22.920834760825258	7.596882714722154	5.116665371605671	0.3390555561783636	1.2544956115919341	1.887442628590841	1.042571792109588	0.0	1.5406839433008768	102.40716609341641	0.5115732659353819	0.3246348900253061	0.9915877184824821	0.6172357901792209	1.020547663525277	0.5432905592848903	0.2649678415999995	0.7784109124550471	0.1734127134869974	
PPM1G	O15355	1	69.473	1529143	1529143	1529143	5824500	1529143	1529143	1529143	1529143	8779400	11	PPM1G	0		1.0	1.0	1.0	3.808996280923367	1.0	1.0	1.0	1.0	5.741385861230768	20.544291898026863	4.953349357139911	2.783873563870463	1.4039631500294854	5.933662541980432	2.012283914651899	1.9022871682334144	0.0	48.464162457008506	213.2994516710081	0.4908745225009921	140.84452719424192	1.9623784368106845	1.5226217115505452	5.472875023674364	0.04300735335810035	1.3664572827967374	3.1649783019220155	0.9171950284200064	
PPP1CA	P62136	1	114.3	1529143	1529143	1529143	1529143	1529143	1529143	7146500	1529143	6750900	14	PPP1CA	0		1.0	1.0	1.0	1.0	1.0	1.0	4.67353282197937	1.0	4.414825820737498	20.544291898026863	6.34408194229621	10.0	0.9955865894248302	3.1133654512971334	1.6448562299319438	1.959812997878449	0.0	31.127049292243324	1739.3189368123547	0.5864371697046169	0.9272473366590193	1.883557263019975	1.3440048628740986	2.893993606386044	0.14096911352049424	0.8508760312949695	1.7657469454524861	0.5279466297657203	
PPP2R1A	P30153	1	129.92	15847000	14842000	12259000	7988100	15623000	15818000	13361000	12498000	10266000	21	PPP2R1A	0		1.0	0.9365810563513599	0.7735849056603774	0.5040764813529375	0.9858648324604026	0.9981700006310342	0.8431248816810752	0.7886666245977156	0.6478197766138701	23.917706413423392	5.241165434408815	1.9431218764660236	0.8455972221138818	0.6490900842656562	-0.36476831096715745	0.8098773022311976	0.7624433785930768	5.835919127331462	32.53965019110826	0.08453264328853213	0.6433536673319169	0.8106904485682803	0.14611005544492858	0.4969399222855812	0.8462717132132829	0.07249017525481945	0.21406854677622258	0.004640689299934851	
PPP6C	O00743	1	11.444	1529143	1529143	1529143	1529143	1813900	1529143	1529143	3337400	1529143	6	PPP6C	0		1.0	1.0	1.0	1.0	1.1862199938135283	1.0	1.0	2.1825296914677046	1.0	20.544291898026863	5.862846636560148	10.0	1.0289443215445704	1.5964997108877985	0.6337473747274303	1.2190708211052552	0.36537099474499	29.896891422208842	2177.9135006246547	0.15611413906783392	0.38239905533150365	1.2034145672042849	0.36059814346468727	1.5924091686958575	0.33852190028385115	0.47041322988942813	0.6718879653523836	0.1337456058612476	
PPP6R1	Q9UPN7	1	14.039	1529143	5552600	4432800	1529143	5415600	1529143	1529143	4690800	1529143	7	PPP6R1	0		1.0	3.6311842646501993	2.8988786529448194	1.0	3.5415915973849406	1.0	1.0	3.0676006102764752	1.0	20.544291898026863	6.732208499588585	10.0	2.553000896016174	1.636878638518794	-0.6412466826226142	2.0469968554979237	0.0	16.95363884922682	791.8294313602989	0.7197259493926331	0.831068819775262	2.083452840527719	1.0014879429648968	0.3614780932526774	0.9277985041714671	0.03254633200113652	0.22985953838733436	0.0065190761202752025	
PRDX1	Q06830	1	173.86	72794000	66230000	65379000	71972000	91320000	89935000	77875000	92756000	87302000	20	PRDX1	0		1.0	0.9098277330549221	0.898137209110641	0.9887078605379565	1.2544989971700964	1.2354727037942688	1.069799708767206	1.2742258977388246	1.1993021402862873	26.117316206297936	7.389731946849107	4.327407076089821	0.9229740393751689	1.2087328818572087	0.38912790678111614	1.1277811129696151	0.9690145511514691	0.44143847313365175	13.523920006306717	0.047945842858915545	0.04127551771124769	1.111879994335966	0.1387900578577612	10.088338480237036	0.011576117644302652	1.9364370682736207	0.9781197702176685	0.2489683278652632	
PRDX2	P32119	1	74.221	9886200	8678700	9717300	10575000	14621000	12528000	11637000	11175000	16870000	16	PRDX2	0		1.0	0.8778600473387146	0.9829155792923469	1.0696728773441768	1.4789302259715562	1.267220974691995	1.1770953450264003	1.1303635370516478	1.7064190487750601	23.236984662135015	2.5228787452803374	0.2749605676555249	0.9724999069157167	3.8137477863505156	0.6263512448836699	1.226259708849675	0.8119459910953869	33.105556495761476	0.6858384371784259	0.20608865250555064	40.42460367661886	1.2160029209325198	0.2306310479831654	3.3690481693905667	0.10844719890354153	0.9647816609521912	1.04681120967452	0.27483998369322843	
